PPD name,count,svc_id
cardiovascular|hypertension|calcium channel blocker|diltiazem,1,2374
cardiovascular|diseases of the aorta|aortic aneurysm|abdominal|stable,1,2375
burns/trauma|trauma-other injuries|superficial injury,1,2376
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Gastrointestinal|Bleeding-upper GI, surgery for",1,2377
renal|medications|systemic antibiotics|carbapenem,1,2378
admission diagnosis|All Diagnosis|Operative|Diagnosis|Trauma|Abdomen/extremity trauma,1,2379
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Cardiovascular|Pericarditis,1,2380
surgery|intravenous fluids / electrolytes|normal saline administration|moderate volume resuscitation (150-250 mls/hr),1,2381
surgery|respiratory failure|hypoxemia,1,2382
surgery|general surgery postop issues|viscus perforation|gastric,1,2383
cardiovascular|pericardial diseases|pericarditis,1,2384
renal|medications|immunosuppressive therapy|mycophenolate mofetil,1,2385
endocrine|electrolyte correction|treatment of hyperkalemia|alkalinization,1,2386
renal|electrolyte imbalance|hypermagnesemia,1,2387
general|support services|seen by palliative care consult,1,2388
gastrointestinal|GI bleeding / PUD|peptic ulcer disease|H. pylori,1,2389
cardiovascular|ventricular disorders|congestive heart failure|diastolic,1,2390
cardiovascular|myocardial ischemia / infarction|anticoagulant administration|factor Xa inhibitor,1,2391
pulmonary|medications|antibacterials|macrolide,1,2392
cardiovascular|hypertension|calcium channel blocker|verapamil,1,2393
admission diagnosis|All Diagnosis|Operative|Diagnosis|Genitourinary|Nephrectomy (other reasons),1,2394
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Cardiovascular|Aneurysm/pseudoaneurysm, other",1,2395
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Cardiovascular|Complications of previous open-heart surgery, surgery for (i.e. bleeding, infection, mediastinal rewiring,leaking aortic graft etc.)",1,2396
surgery|cardiac therapies|vasodilator|labetalol,1,2397
admission diagnosis|All Diagnosis|Operative|Diagnosis|Cardiovascular|Ablation or mapping of cardiac conduction pathway,1,2398
gastrointestinal|intestinal disease|acute appendicitis|with peritonitis,1,2399
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Gastrointestinal|Inflammatory bowel disease, surgery for",1,2400
surgery|obstetrics|vaginal hemorrhage,1,2401
renal|medications|n-acetylcysteine,1,2402
cardiovascular|ventricular disorders|congestive heart failure|diastolic|acute on chronic,1,2403
renal|electrolyte imbalance|hypercalcemia,1,2404
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Gastrointestinal|Obesity-morbid, surgery for",1,2405
gastrointestinal|GI bleeding / PUD|upper GI bleeding|esophagitis,1,2406
gastrointestinal|endoscopy/gastric instrumentation|fiberoptic colonoscopy|with biopsy,1,2407
surgery|orthopedic surgery|s/p surgical repair of fracture|spine,1,2408
cardiovascular|ventricular dysfunction|inotropic agent|norepinephrine <= 0.1 micrograms/kg/min,1,2409
surgery|intravenous fluids / electrolytes|administration of electrolytes|intravenous,1,2410
renal|procedures/radiology|kidney stone procedure,1,2411
cardiovascular|other therapies|antibacterials|vancomycin,1,2412
infectious diseases|medications|antiviral therapy|valacyclovir,1,2413
pulmonary|respiratory failure|hypoxemia|paO2 /FIO2 < 200,1,2414
toxicology|drug overdose|endotracheal tube|insertion,1,2415
cardiovascular|vascular disorders|DVT|spontaneous,1,2416
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Respiratory|Infection/abscess, other surgery for",1,2417
hematology|coagulation and platelets|anticoagulant administration|conventional heparin therapy|intravenous,1,2418
infectious diseases|GI infections|rectal/perirectal abscess,1,2419
endocrine|fluids and electrolytes|hypokalemia|severe ( < 2.8 meq/dl),1,2420
neurologic|procedures / diagnostics|neurosurgery|laminectomy|lumbar,1,2421
cardiovascular|arrhythmias|antiarrhythmics|class III antiarrhythmic|sotalol,1,2422
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Metabolic/Endocrine|Heat exhaustion/stroke,1,2423
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Gastrointestinal|Diverticular disease, surgery for",1,2424
cardiovascular|non-operative procedures|non-cardiac angiography|venogram,1,2425
renal|disorder of kidney|acute renal failure|due to nephrotoxic agents|rhabdomyolysis,1,2426
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Trauma|Pelvis/multiple trauma,1,2427
renal|medications|systemic antibiotics|quinolone,1,2428
oncology|CNS tumors|brain tumor,1,2429
neurologic|post-neurosurgery|post functional procedure|for movement disorder,1,2430
transplant|s/p heart transplant|s/p heart transplant,1,2431
toxicology|drug overdose|agent specific therapy|cocaine overdose|anticonvulsant|lorazepam,1,2432
admission diagnosis|All Diagnosis|Operative|Diagnosis|Neurology|Fusion-spinal/Harrington rods,1,2433
oncology|GU tumors|cervical CA,1,2434
admission diagnosis|All Diagnosis|Operative|Diagnosis|Trauma|Head/multiple trauma,1,2435
cardiovascular|vascular disorders|traumatic injury to major vessels|l femoral artery,1,2436
pulmonary|medications|analgesics|PCA,1,2437
neurologic|neuromuscular disorders|sensory neuropathy|with numbness,1,2438
surgery|cardiac therapies|vasopressors|norepinephrine > 0.1 micrograms/kg/min,1,2439
surgery|GI therapies|stress ulcer treatment|proton pump inhibitor,1,2440
toxicology|drug overdose|mechanical ventilation|assist controlled,1,2441
burns/trauma|trauma - abdomen|hepatic trauma,1,2442
burns/trauma|trauma - CNS|coma,1,2443
infectious diseases|medications|antimycobacterial therapy|M avium complex,1,2444
gastrointestinal|intestinal disease|enteric fistula|intestinal,1,2445
cardiovascular|cardiac surgery|valve repair < 7 days,1,2446
admission diagnosis|All Diagnosis|Operative|Diagnosis|Respiratory|Thoracotomy for thoracic/respiratory infection,1,2447
cardiovascular|vascular disorders|arterial thromboembolism|left upper extremity,1,2448
renal|disorder of acid base|metabolic alkalosis|severe,1,2449
oncology|CNS tumors|brain tumor|metastatic brain tumor,1,2450
neurologic|seizures|seizures|from drug toxicity,1,2451
surgery|renal issues|hyponatremia|moderate (125 - 135 meq/dl),1,2452
pulmonary|respiratory failure|pulmonary aspiration|of gastric contents,1,2453
gastrointestinal|intestinal disease|enteric fistula|intestinal|to vagina,1,2454
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Cardiovascular|Efffusion, pericardial",1,2455
hematology|red blood cell disorders|systemic glucocorticoid,1,2456
cardiovascular|myocardial ischemia / infarction|antiplatelet agent|aggregation inhibitors|ticlopidine,1,2457
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Respiratory|Pneumonia, viral",1,2458
pulmonary|vascular disorders|anticoagulant administration|conventional heparin therapy,1,2459
neurologic|neuromuscular disorders|motor neuropathy|myasthenia gravis|with respiratory involvement,1,2460
surgery|infection|therapeutic antibacterials|quinolone|ciprofloxacin,1,2461
admission diagnosis|All Diagnosis|Operative|Diagnosis|Trauma|Spinal/extremity trauma,1,2462
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Neurology|Encephalitis,1,2463
neurologic|disorders of the spinal cord and peripheral nervous system|spinal cord compression|secondary to disc,1,2464
cardiovascular|cardiac surgery|implantation of heart pacemaker - permanent,1,2465
neurologic|disorders of vasculature|stroke|hemorrhagic stroke|hypertensive|internal capsule,1,2466
pulmonary|medications|analgesics|non-narcotic analgesic|ketorolac,1,2467
cardiovascular|hypertension|ACE inhibitor|enalapril|IV,1,2468
cardiovascular|other therapies|antibacterials|linezolid (Zyvox),1,2469
gastrointestinal|intestinal disease|acute appendicitis,1,2470
neurologic|altered mental status / pain|conduct disturbance disorder,1,2471
toxicology|drug overdose|digoxin overdose/toxicity,1,2472
admission diagnosis|All Diagnosis|Operative|Diagnosis|Genitourinary|Cystectomy for neoplasm,1,2473
cardiovascular|intravenous fluid|hypertonic saline administration,1,2474
burns/trauma|burns|analgesics,1,2475
surgery|pulmonary therapies|mechanical ventilation|volume controlled,1,2476
cardiovascular|cardiac surgery|valve replacement or repair|emergent,1,2477
renal|medications|intravenous diuretic|IV diuretic - continuous infusion,1,2478
hematology|bleeding and red blood cell disorders|hemorrhage|traumatic,1,2479
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Gastrointestinal|Bleeding-other GI, surgery for",1,2480
endocrine|electrolyte correction|treatment of hyperkalemia|insulin / glucose,1,2481
"hematology|bleeding and red blood cell disorders|anemia|relative anemia, including anemia of pregnancy",1,2482
pulmonary|surgery / incision and drainage of thorax|pulmonary resection|lobectomy,1,2483
infectious diseases|GU infections|renal abscess,1,2484
renal|medications|oral diuretic|metolazone (Zaroxolyn),1,2485
surgery|infection|antifungal therapy|fluconazole,1,2486
infectious diseases|head and neck infections|sinusitis|radiographically demonstrated,1,2487
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Trauma|Chest/face trauma,1,2488
pulmonary|disorders of acid base|respiratory alkalosis|etiology unknown,1,2489
hematology|coagulation and platelets|anticoagulant administration|low molecular weight heparin|enoxaparin,1,2490
cardiovascular|intravenous fluid|Lactated Ringer's administration|moderate volume resuscitation (150-250 mls/hr),1,2491
cardiovascular|myocardial ischemia / infarction|ACE inhibitor|ramipril,1,2492
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Gastrointestinal|Cancer-other GI tract, surgery for (i.e., hepatoma, gallbladder etc.)",1,2493
hematology|red blood cell disorders|blood product administration|platelet concentrate,1,2494
endocrine|adrenal disorders|glucocorticoids,1,2495
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Neurology|Hematoma-epidural, surgery for",1,2496
"infectious diseases|skin, bone and joint infections|necrotizing fasciitis|post-op",1,2497
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Neurology|Nontraumatic coma due to anoxia/ischemia,1,2498
neurologic|procedures / diagnostics|neurosurgery|ventricular shunt procedure,1,2499
renal|electrolyte imbalance|hyperkalemia|due to renal disease,1,2500
pulmonary|ventilation and oxygenation|oxygen therapy (> 60%)|trach collar,1,2501
surgery|tubes and catheters|nasogastric tube|with suction,1,2502
surgery|thoracic surgery|uncontrolled pain- no epidural in place,1,2503
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Respiratory|Cancer, oral/sinus, surgery for",1,2504
cardiovascular|vascular disorders|DVT|left upper extremity,1,2505
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Hematology|Lymphoma, non-Hodgkins, surgery for (including staging)",1,2506
pulmonary|medications|anticoagulant administration|conventional heparin therapy|subcutaneous,1,2507
oncology|CNS tumors|brain tumor|glioblastoma multiforme,1,2508
renal|electrolyte imbalance|hyperkalemia|due to excess intake,1,2509
"cardiovascular|vascular disorders|pulmonary embolism|radiographically demonstrated, spiral CT",1,2510
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Cardiovascular|Graft for dialysis, insertion of",1,2511
cardiovascular|shock / hypotension|sepsis|sepsis with single organ dysfunction-acute hepatic failure,1,2512
surgery|general surgery postop issues|viscus perforation,1,2513
general|support services|seen by pastoral services consult,1,2514
admission diagnosis|All Diagnosis|Operative|Diagnosis|Neurology|Cranioplasty and complications from previous craniotomies,1,2515
pulmonary|disorders of vasculature|pulmonary hemorrhage|due to left sided heart failure,1,2516
admission diagnosis|Additional APACHE  Information|Number of grafts performed|6,1,2517
general|quality measures|smoking cessation counseling given,1,2518
gastrointestinal|hepatic disease|hepatic dysfunction|pregnancy related,1,2519
cardiovascular|vascular disorders|DVT|right upper extremity,1,2520
pulmonary|medications|bronchodilator|metered dose,1,2521
cardiovascular|chest pain / ASHD|acute coronary syndrome|unstable angina|due to progression of CAD with stent in place,1,2522
cardiovascular|vascular disorders|thrombolytic agent,1,2523
admission diagnosis|All Diagnosis|Operative|Diagnosis|Cardiovascular|CABG redo with other operation,1,2524
renal|electrolyte imbalance|hyperchloremia,1,2525
pulmonary|post thoracic surgery|s/p thoracoscopic procedure|bleb resection,1,2526
surgery|pulmonary therapies|oxygen therapy (40% to 60%)|50-60%,1,2527
hematology|coagulation and platelets|anticoagulant administration,1,2528
admission diagnosis|All Diagnosis|Operative|Diagnosis|Cardiovascular|Embolectomy (without general anesthesia),1,2529
infectious diseases|medications|therapeutic antibacterials|macrolide|clarithromycin,1,2530
surgery|glucose control|insulin|sliding scale administration,1,2531
admission diagnosis|All Diagnosis|Operative|Diagnosis|Trauma|Chest/abdomen trauma,1,2532
admission diagnosis|All Diagnosis|Operative|Diagnosis|Cardiovascular|Vena cava filter insertion,1,2533
burns/trauma|trauma - skeletal|bone fracture(s)|left lower extremity|femur|closed,1,2534
burns/trauma|trauma - CNS|intracranial injury|loss of consciousness <= 60 mins,1,2535
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Respiratory|Apnea, sleep",1,2536
admission diagnosis|All Diagnosis|Operative|Diagnosis|Genitourinary|Hysterectomy for cancer with or without lymph node dissection,1,2537
gastrointestinal|nutrition|feeding tube|gastrostomy,1,2538
neurologic|neuromuscular disorders|motor neuropathy|myasthenia gravis|with myasthenic crisis,1,2539
cardiovascular|arrhythmias|pacemaker/AICD dysfunction|s/p AICD discharge,1,2540
surgery|general surgery postop issues|wound contamination,1,2541
neurologic|neuromyopathy therapy|reversal of neuromuscular blockade|pyridostigmine,1,2542
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Cardiovascular|Complications of previous open heart surgery (i.e. bleeding, infection etc.)",1,2543
toxicology|drug overdose|drug removal measures|cathartic,1,2544
cardiovascular|arrhythmias|AV block|left bundle branch block,1,2545
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Respiratory|Facial surgery (if related to trauma, see Trauma)",1,2546
cardiovascular|diseases of the aorta|aortic aneurysm|thoracic|ascending,1,2547
admission diagnosis|All Diagnosis|Operative|Diagnosis|Cardiovascular|CABG with other operation,1,2548
infectious diseases|head and neck infections|epiglottitis,1,2549
cardiovascular|ventricular dysfunction|alpha/beta blocker|labetalol,1,2550
admission diagnosis|All Diagnosis|Operative|Diagnosis|Cardiovascular|Embolectomy (with general anesthesia),1,2551
neurologic|therapy for controlling cerebral perfusion pressure|sedative agent|lorazepam,1,2552
renal|procedures/radiology|pyelogram|retrograde,1,2553
pulmonary|disorders of vasculature|DVT,1,2554
hematology|oncology and leukemia|lymphoproliferative disease|non-Hodgkin's lymphoma,1,2555
hematology|oncology and leukemia|leukemia|acute myelogenous,1,2556
hematology|coagulation disorders|DIC syndrome|associated with intravascular clotting,1,2557
